〔市町村別内訳〕第11表　課税標準額段階別令和６年度分所得割額等に関する調（合計）（所得割納税義務者数・課税対象所得・課税標準額・所得割額）,,,,,,,,,,,,,,,
年度,団体コード,都道府県名,団体名,表側,所得割の納税義務者数,総所得金額等,分離長期譲渡所得金額に係る所得金額,分離短期譲渡所得金額に係る所得金額,一般株式等に係る譲渡所得金額,上場株式等に係る譲渡所得金額,上場株式等に係る配当所得金額,先物取引に係る雑所得金額,課税対象所得,課税標準額,所得割額（税額控除・減免後）
,,,,,,（ア）,（イ）,（ウ）,（エ）,（オ）,（カ）,（キ）,（ア～キの計）,,
,,,,,人,千円,千円,千円,千円,千円,千円,千円,千円,千円,千円
2024,372064,香川県,さぬき市,市町村民税,"18,795 ","55,580,047 ","342,181 ","44,355 ","45,657 ","412,699 ","28,760 ","24,793 ","56,478,492 ","33,360,377 ","1,665,914 "
2024,372064,香川県,さぬき市,道府県民税,"18,785 ","55,571,156 ","342,182 ","44,354 ","45,657 ","412,697 ","28,759 ","24,793 ","56,469,598 ","33,358,832 ","1,110,194 "
2024,372072,香川県,東かがわ市,市町村民税,"10,821 ","31,621,727 ","226,242 ",236 ,"69,839 ","6,989,271 ","24,692 ","2,386 ","38,934,393 ","25,750,541 ","1,154,404 "
2024,372072,香川県,東かがわ市,道府県民税,"10,813 ","31,614,177 ","226,242 ",236 ,"69,839 ","6,989,271 ","24,692 ","2,386 ","38,926,843 ","25,749,203 ","769,333 "
2024,372081,香川県,三豊市,市町村民税,"25,808 ","78,474,130 ","490,926 ","1,426 ","1,243,017 ","256,183 ","64,638 ","23,208 ","80,553,528 ","48,585,694 ","2,418,701 "
2024,372081,香川県,三豊市,道府県民税,"25,786 ","78,446,131 ","490,926 ","1,426 ","1,243,017 ","256,183 ","64,638 ","23,208 ","80,525,529 ","48,579,799 ","1,611,783 "
2024,373222,香川県,土庄町,市町村民税,"5,106 ","14,753,600 ","152,283 ","7,510 ","2,672 ","26,062 ","13,673 ","5,806 ","14,961,606 ","8,932,364 ","454,099 "
2024,373222,香川県,土庄町,道府県民税,"5,104 ","14,751,253 ","152,283 ","7,510 ","2,672 ","26,061 ","13,672 ","5,807 ","14,959,258 ","8,932,110 ","302,466 "
2024,373249,香川県,小豆島町,市町村民税,"5,392 ","15,441,434 ","158,195 ",0 ,"57,123 ","87,893 ","9,002 ","12,217 ","15,765,864 ","9,458,318 ","476,361 "
2024,373249,香川県,小豆島町,道府県民税,"5,389 ","15,438,860 ","158,195 ",0 ,"57,123 ","87,892 ","9,002 ","12,217 ","15,763,289 ","9,457,933 ","317,433 "
2024,373419,香川県,三木町,市町村民税,"11,447 ","35,768,711 ","350,137 ","3,363 ","93,108 ","108,984 ","27,477 ","9,724 ","36,361,504 ","22,065,516 ","1,087,139 "
2024,373419,香川県,三木町,道府県民税,"11,443 ","35,765,366 ","349,947 ","3,363 ","93,110 ","108,985 ","27,477 ","9,724 ","36,357,972 ","22,064,806 ","724,484 "
2024,373648,香川県,直島町,市町村民税,"1,406 ","5,155,819 ","38,033 ",0 ,665 ,"89,917 ","3,365 ",3 ,"5,287,802 ","3,448,287 ","177,319 "
2024,373648,香川県,直島町,道府県民税,"1,406 ","5,155,819 ","38,033 ",0 ,665 ,"89,917 ","3,365 ",3 ,"5,287,802 ","3,448,287 ","118,169 "
2024,373869,香川県,宇多津町,市町村民税,"8,595 ","30,368,880 ","320,062 ",0 ,"16,596 ","132,170 ","6,850 ","71,041 ","30,915,599 ","19,897,078 ","999,612 "
2024,373869,香川県,宇多津町,道府県民税,"8,591 ","30,365,878 ","320,062 ",0 ,"16,596 ","132,170 ","6,850 ","71,041 ","30,912,597 ","19,896,445 ","666,188 "
2024,373877,香川県,綾川町,市町村民税,"9,902 ","29,345,116 ","299,994 ","4,273 ","26,268 ","38,813 ","9,223 ","8,859 ","29,732,546 ","17,513,329 ","869,118 "
2024,373877,香川県,綾川町,道府県民税,"9,893 ","29,335,633 ","299,993 ","4,273 ","26,268 ","38,813 ","9,222 ","8,859 ","29,723,061 ","17,511,653 ","579,136 "
2024,374032,香川県,琴平町,市町村民税,"3,387 ","10,030,464 ","29,248 ",0 ,"7,679 ","25,331 ","1,983 ","120,141 ","10,214,846 ","6,114,157 ","309,518 "
2024,374032,香川県,琴平町,道府県民税,"3,385 ","10,028,462 ","29,248 ",0 ,"7,679 ","25,331 ","1,983 ","120,141 ","10,212,844 ","6,113,753 ","206,261 "
2024,374041,香川県,多度津町,市町村民税,"9,550 ","29,174,122 ","186,744 ",140 ,"61,110 ","149,034 ","22,483 ","12,861 ","29,606,494 ","17,898,362 ","900,356 "
2024,374041,香川県,多度津町,道府県民税,"9,547 ","29,170,743 ","186,744 ",140 ,"61,111 ","149,034 ","22,483 ","12,861 ","29,603,116 ","17,897,831 ","599,922 "
2024,374067,香川県,まんのう町,市町村民税,"7,022 ","20,592,922 ","104,746 ",0 ,"63,626 ","45,469 ","75,181 ","18,277 ","20,900,221 ","12,191,220 ","606,710 "
2024,374067,香川県,まんのう町,道府県民税,"7,018 ","20,587,873 ","104,746 ",0 ,"63,626 ","45,469 ","75,181 ","18,277 ","20,895,172 ","12,190,272 ","404,310 "
2024,382019,愛媛県,松山市,市町村民税,"209,542 ","712,796,115 ","17,994,159 ","90,722 ","5,593,823 ","2,001,291 ","422,722 ","414,841 ","739,313,673 ","476,314,768 ","23,552,674 "
2024,382019,愛媛県,松山市,道府県民税,"209,456 ","712,701,282 ","17,994,159 ","90,721 ","5,593,822 ","1,987,045 ","422,722 ","414,841 ","739,204,592 ","476,277,810 ","15,696,883 "
2024,382027,愛媛県,今治市,市町村民税,"57,751 ","188,529,059 ","2,689,148 ","47,580 ","3,032,078 ","553,046 ","148,168 ","155,790 ","195,154,869 ","123,217,188 ","6,144,529 "
2024,382027,愛媛県,今治市,道府県民税,"57,712 ","188,484,384 ","2,689,148 ","47,580 ","3,032,078 ","553,046 ","148,168 ","155,790 ","195,110,194 ","123,207,701 ","4,094,442 "
2024,382035,愛媛県,宇和島市,市町村民税,"26,182 ","83,976,981 ","1,200,561 ",93 ,"1,440,757 ","257,013 ","29,344 ","36,755 ","86,941,504 ","55,533,022 ","2,841,918 "
2024,382035,愛媛県,宇和島市,道府県民税,"26,169 ","83,962,033 ","1,200,561 ",93 ,"1,440,757 ","257,013 ","29,344 ","36,755 ","86,926,556 ","55,530,106 ","1,894,032 "
2024,382043,愛媛県,八幡浜市,市町村民税,"11,883 ","36,850,076 ","531,924 ",811 ,"10,258 ","68,730 ","60,845 ","2,252 ","37,524,896 ","22,769,911 ","1,152,551 "
2024,382043,愛媛県,八幡浜市,道府県民税,"11,873 ","36,842,481 ","531,924 ",811 ,"10,258 ","68,730 ","60,845 ","2,252 ","37,517,301 ","22,768,491 ","768,066 "
2024,382051,愛媛県,新居浜市,市町村民税,"48,872 ","165,175,337 ","1,835,803 ","20,477 ","1,421,864 ","612,716 ","123,170 ","67,771 ","169,257,138 ","107,244,869 ","5,383,378 "
2024,382051,愛媛県,新居浜市,道府県民税,"48,851 ","165,149,758 ","1,835,803 ","20,477 ","1,421,864 ","612,716 ","123,170 ","67,771 ","169,231,559 ","107,238,717 ","3,587,801 "
2024,382060,愛媛県,西条市,市町村民税,"42,609 ","133,699,059 ","1,330,557 ","9,813 ","1,324,298 ","489,100 ","142,078 ","102,552 ","137,097,457 ","84,148,882 ","4,171,716 "
2024,382060,愛媛県,西条市,道府県民税,"42,587 ","133,677,336 ","1,330,557 ","9,813 ","1,324,298 ","489,100 ","142,078 ","102,552 ","137,075,734 ","84,144,565 ","2,780,155 "
2024,382078,愛媛県,大洲市,市町村民税,"15,480 ","44,578,741 ","614,239 ","14,387 ","43,564 ","30,211 ","20,205 ","29,148 ","45,330,495 ","26,786,733 ","1,348,264 "
2024,382078,愛媛県,大洲市,道府県民税,"15,470 ","44,568,573 ","614,240 ","14,387 ","43,564 ","30,211 ","20,206 ","29,148 ","45,320,329 ","26,785,221 ","898,558 "
2024,382108,愛媛県,伊予市,市町村民税,"13,737 ","40,956,184 ","555,998 ","12,567 ","3,892 ","141,279 ","35,430 ","30,864 ","41,736,214 ","24,952,402 ","1,219,606 "
2024,382108,愛媛県,伊予市,道府県民税,"13,727 ","40,942,066 ","555,998 ","12,567 ","3,892 ","141,279 ","35,430 ","30,864 ","41,722,096 ","24,947,712 ","812,738 "
2024,382132,愛媛県,四国中央市,市町村民税,"36,589 ","117,439,855 ","1,686,305 ","4,058 ","499,341 ","201,513 ","37,287 ","263,114 ","120,131,473 ","74,669,407 ","3,763,330 "
2024,382132,愛媛県,四国中央市,道府県民税,"36,580 ","117,429,328 ","1,686,305 ","4,058 ","499,341 ","201,513 ","37,287 ","263,114 ","120,120,946 ","74,667,539 ","2,507,968 "
2024,382141,愛媛県,西予市,市町村民税,"12,000 ","35,151,591 ","347,085 ","3,579 ",784 ,"38,734 ","23,509 ","21,908 ","35,587,190 ","20,708,307 ","1,043,533 "
2024,382141,愛媛県,西予市,道府県民税,"11,989 ","35,141,062 ","347,086 ","3,579 ",784 ,"38,735 ","23,510 ","21,908 ","35,576,664 ","20,706,510 ","695,491 "
2024,382159,愛媛県,東温市,市町村民税,"13,033 ","43,597,174 ","943,739 ",0 ,"75,664 ","53,708 ","19,545 ","6,265 ","44,696,095 ","27,906,530 ","1,383,929 "
2024,382159,愛媛県,東温市,道府県民税,"13,022 ","43,584,486 ","943,739 ",0 ,"75,664 ","53,708 ","19,545 ","6,265 ","44,683,407 ","27,904,144 ","922,383 "
2024,383562,愛媛県,上島町,市町村民税,"2,022 ","6,084,243 ","25,175 ",0 ,"372,525 ","32,403 ","7,209 ","15,005 ","6,536,560 ","4,012,030 ","197,110 "
2024,383562,愛媛県,上島町,道府県民税,"2,021 ","6,083,409 ","25,175 ",0 ,"372,525 ","32,403 ","7,209 ","15,005 ","6,535,726 ","4,011,903 ","131,361 "
2024,383864,愛媛県,久万高原町,市町村民税,"2,263 ","6,664,464 ","110,899 ","2,850 ","9,100 ","1,923 ","5,706 ",0 ,"6,794,942 ","3,981,220 ","203,972 "
2024,383864,愛媛県,久万高原町,道府県民税,"2,263 ","6,664,465 ","110,899 ","2,850 ","9,100 ","1,923 ","5,707 ",0 ,"6,794,944 ","3,981,220 ","135,951 "
2024,384011,愛媛県,松前町,市町村民税,"12,167 ","37,866,450 ","605,661 ",952 ,"66,173 ","56,348 ","13,666 ","16,620 ","38,625,870 ","23,312,463 ","1,142,750 "
2024,384011,愛媛県,松前町,道府県民税,"12,163 ","37,862,298 ","605,661 ",952 ,"66,173 ","56,347 ","13,666 ","16,620 ","38,621,717 ","23,311,805 ","761,585 "
2024,384020,愛媛県,砥部町,市町村民税,"7,893 ","22,925,855 ","361,680 ",0 ,66 ,"86,033 ","9,480 ","7,231 ","23,390,345 ","13,673,133 ","671,809 "
2024,384020,愛媛県,砥部町,道府県民税,"7,883 ","22,912,172 ","361,680 ",0 ,66 ,"86,033 ","9,480 ","7,231 ","23,376,662 ","13,669,914 ","447,740 "
2024,384224,愛媛県,内子町,市町村民税,"5,259 ","14,808,375 ","99,862 ",0 ,"555,872 ","10,701 ","5,236 ","7,914 ","15,487,960 ","9,074,132 ","443,427 "
2024,384224,愛媛県,内子町,道府県民税,"5,258 ","14,807,766 ","99,862 ",0 ,"555,871 ","10,701 ","5,235 ","7,914 ","15,487,349 ","9,074,005 ","295,510 "
2024,384429,愛媛県,伊方町,市町村民税,"2,599 ","7,462,504 ","66,429 ",50 ,0 ,"2,210 ","3,777 ","1,011 ","7,535,981 ","4,387,674 ","225,032 "
2024,384429,愛媛県,伊方町,道府県民税,"2,598 ","7,461,616 ","66,429 ",50 ,0 ,"2,210 ","3,776 ","1,011 ","7,535,092 ","4,387,546 ","149,975 "
2024,384844,愛媛県,松野町,市町村民税,"1,170 ","3,074,328 ","3,098 ",0 ,0 ,"8,320 ",64 ,0 ,"3,085,810 ","1,719,234 ","86,250 "
2024,384844,愛媛県,松野町,道府県民税,"1,166 ","3,069,483 ","3,098 ",0 ,0 ,"8,320 ",64 ,0 ,"3,080,965 ","1,718,286 ","57,480 "
2024,384887,愛媛県,鬼北町,市町村民税,"3,308 ","9,291,719 ","64,840 ","3,442 ","9,000 ","1,416 ","8,073 ",0 ,"9,378,490 ","5,405,764 ","273,396 "
2024,384887,愛媛県,鬼北町,道府県民税,"3,307 ","9,290,974 ","64,840 ","3,442 ","9,000 ","1,416 ","8,073 ",0 ,"9,377,745 ","5,405,637 ","182,212 "
2024,385069,愛媛県,愛南町,市町村民税,"6,532 ","19,924,464 ","44,008 ",0 ,"288,352 ","23,631 ","8,495 ","97,329 ","20,386,279 ","12,432,844 ","634,717 "
2024,385069,愛媛県,愛南町,道府県民税,"6,529 ","19,921,389 ","44,008 ",0 ,"288,352 ","23,631 ","8,495 ","97,329 ","20,383,204 ","12,432,298 ","423,048 "
2024,392014,高知県,高知市,市町村民税,"140,805 ","467,351,036 ","5,957,756 ","138,608 ","1,749,831 ","1,050,368 ","271,079 ","344,030 ","476,862,708 ","305,144,111 ","15,497,377 "
2024,392014,高知県,高知市,道府県民税,"140,752 ","467,298,111 ","5,957,755 ","138,608 ","1,749,831 ","1,050,367 ","271,078 ","344,030 ","476,809,780 ","305,132,592 ","10,327,816 "
2024,392022,高知県,室戸市,市町村民税,"3,645 ","9,712,676 ","87,581 ",0 ,154 ,"49,530 ","13,563 ",523 ,"9,864,027 ","5,708,114 ","288,994 "
2024,392022,高知県,室戸市,道府県民税,"3,641 ","9,707,672 ","87,581 ",0 ,154 ,"49,530 ","13,563 ",523 ,"9,859,023 ","5,707,356 ","192,580 "
2024,392031,高知県,安芸市,市町村民税,"6,219 ","17,101,987 ","137,877 ",0 ,"5,094 ","27,922 ","11,881 ","10,658 ","17,295,419 ","10,191,352 ","520,218 "
2024,392031,高知県,安芸市,道府県民税,"6,217 ","17,099,803 ","137,877 ",0 ,"5,094 ","27,922 ","11,881 ","10,658 ","17,293,235 ","10,190,973 ","346,684 "
2024,392049,高知県,南国市,市町村民税,"19,830 ","60,331,439 ","1,025,059 ","17,696 ","202,859 ","75,395 ","29,838 ","33,000 ","61,715,286 ","38,124,160 ","1,906,729 "
2024,392049,高知県,南国市,道府県民税,"19,820 ","60,319,585 ","1,025,059 ","17,696 ","202,860 ","75,395 ","29,838 ","33,000 ","61,703,433 ","38,120,631 ","1,270,673 "
2024,392057,高知県,土佐市,市町村民税,"10,223 ","28,960,910 ","221,023 ",124 ,"152,385 ","34,765 ","5,416 ","2,798 ","29,377,421 ","17,509,345 ","882,013 "
2024,392057,高知県,土佐市,道府県民税,"10,217 ","28,955,121 ","221,023 ",124 ,"152,385 ","34,765 ","5,416 ","2,798 ","29,371,632 ","17,508,453 ","587,793 "
2024,392065,高知県,須崎市,市町村民税,"7,369 ","21,815,356 ","123,658 ","1,912 ","238,329 ","15,559 ","1,705 ","1,189 ","22,197,708 ","13,535,439 ","697,044 "
2024,392065,高知県,須崎市,道府県民税,"7,361 ","21,806,810 ","123,658 ","1,912 ","238,329 ","15,559 ","1,705 ","1,189 ","22,189,162 ","13,533,833 ","464,563 "
2024,392081,高知県,宿毛市,市町村民税,"7,039 ","21,334,060 ","141,017 ",162 ,0 ,"22,266 ","6,400 ","1,571 ","21,505,476 ","13,077,789 ","673,990 "
2024,392081,高知県,宿毛市,道府県民税,"7,035 ","21,329,848 ","141,017 ",162 ,0 ,"22,266 ","6,400 ","1,571 ","21,501,264 ","13,077,131 ","449,281 "
2024,392090,高知県,土佐清水市,市町村民税,"3,933 ","11,015,831 ","76,586 ",0 ,159 ,"1,934 ",189 ,930 ,"11,095,629 ","6,643,117 ","345,040 "
2024,392090,高知県,土佐清水市,道府県民税,"3,933 ","11,015,160 ","76,586 ",0 ,159 ,"1,934 ",189 ,930 ,"11,094,958 ","6,642,990 ","229,952 "
2024,392103,高知県,四万十市,市町村民税,"12,930 ","38,117,401 ","320,881 ","18,799 ","77,527 ","11,560 ","4,290 ","19,022 ","38,569,480 ","23,299,127 ","1,189,706 "
2024,392103,高知県,四万十市,道府県民税,"12,921 ","38,107,997 ","320,881 ","18,799 ","77,527 ","11,560 ","4,290 ","19,022 ","38,560,076 ","23,297,349 ","792,896 "
2024,392111,高知県,香南市,市町村民税,"13,948 ","40,247,731 ","883,553 ",99 ,"5,334 ","63,297 ","7,917 ","41,443 ","41,249,374 ","24,817,401 ","1,227,343 "
2024,392111,高知県,香南市,道府県民税,"13,944 ","40,243,758 ","883,553 ",99 ,"5,334 ","63,297 ","7,917 ","41,443 ","41,245,401 ","24,816,743 ","817,933 "
2024,392120,高知県,香美市,市町村民税,"9,438 ","27,618,418 ","345,252 ","1,602 ","5,746 ","17,286 ","8,898 ","23,316 ","28,020,518 ","16,985,181 ","851,486 "
2024,392120,高知県,香美市,道府県民税,"9,432 ","27,611,995 ","345,252 ","1,602 ","5,746 ","17,286 ","8,898 ","23,316 ","28,014,095 ","16,984,192 ","567,403 "
2024,393011,高知県,東洋町,市町村民税,639 ,"1,829,483 ","3,633 ",0 ,0 ,964 ,46 ,0 ,"1,834,126 ","1,100,538 ","57,428 "
2024,393011,高知県,東洋町,道府県民税,638 ,"1,827,921 ","3,633 ",0 ,0 ,964 ,46 ,0 ,"1,832,564 ","1,100,261 ","38,276 "
2024,393029,高知県,奈半利町,市町村民税,936 ,"2,546,399 ",0 ,0 ,0 ,"2,531 ",0 ,0 ,"2,548,930 ","1,481,052 ","75,941 "
2024,393029,高知県,奈半利町,道府県民税,936 ,"2,546,399 ",0 ,0 ,0 ,"2,531 ",0 ,0 ,"2,548,930 ","1,481,052 ","50,610 "
2024,393037,高知県,田野町,市町村民税,951 ,"2,816,238 ","30,677 ",0 ,0 ,796 ,402 ,0 ,"2,848,113 ","1,760,172 ","90,975 "
2024,393037,高知県,田野町,道府県民税,950 ,"2,815,001 ","30,677 ",0 ,0 ,796 ,402 ,0 ,"2,846,876 ","1,759,920 ","60,627 "
2024,393045,高知県,安田町,市町村民税,820 ,"2,173,609 ","10,648 ",0 ,0 ,97 ,68 ,0 ,"2,184,422 ","1,263,662 ","65,034 "
2024,393045,高知県,安田町,道府県民税,820 ,"2,173,609 ","10,648 ",0 ,0 ,97 ,68 ,0 ,"2,184,422 ","1,263,662 ","43,340 "
2024,393053,高知県,北川村,市町村民税,470 ,"1,277,583 ","5,112 ",0 ,693 ,"22,165 ",30 ,0 ,"1,305,583 ","758,998 ","38,595 "
2024,393053,高知県,北川村,道府県民税,470 ,"1,277,583 ","5,112 ",0 ,693 ,"22,165 ",30 ,0 ,"1,305,583 ","758,998 ","25,723 "
2024,393061,高知県,馬路村,市町村民税,387 ,"1,139,413 ","10,492 ",0 ,0 ,77 ,0 ,0 ,"1,149,982 ","698,591 ","36,126 "
2024,393061,高知県,馬路村,道府県民税,387 ,"1,139,413 ","10,492 ",0 ,0 ,77 ,0 ,0 ,"1,149,982 ","698,591 ","24,069 "
2024,393070,高知県,芸西村,市町村民税,"1,395 ","3,728,582 ","8,772 ",0 ,0 ,"1,534 ","1,123 ",0 ,"3,740,011 ","2,174,517 ","111,162 "
2024,393070,高知県,芸西村,道府県民税,"1,395 ","3,728,582 ","8,772 ",0 ,0 ,"1,534 ","1,123 ",0 ,"3,740,011 ","2,174,517 ","74,086 "
2024,393410,高知県,本山町,市町村民税,"1,234 ","3,467,225 ","26,771 ",0 ,0 ,0 ,167 ,265 ,"3,494,428 ","2,075,612 ","106,164 "
2024,393410,高知県,本山町,道府県民税,"1,234 ","3,467,225 ","26,771 ",0 ,0 ,0 ,167 ,265 ,"3,494,428 ","2,075,612 ","70,741 "
2024,393444,高知県,大豊町,市町村民税,976 ,"2,367,089 ","23,372 ",0 ,5 ,"1,060 ",683 ,"28,855 ","2,421,064 ","1,366,192 ","68,729 "
2024,393444,高知県,大豊町,道府県民税,976 ,"2,367,089 ","23,372 ",0 ,5 ,"1,060 ",683 ,"28,855 ","2,421,064 ","1,366,192 ","45,804 "
2024,393631,高知県,土佐町,市町村民税,"1,328 ","3,514,928 ","7,831 ",0 ,0 ,"10,776 ",31 ,583 ,"3,534,149 ","2,017,276 ","103,121 "
2024,393631,高知県,土佐町,道府県民税,"1,328 ","3,514,928 ","7,831 ",0 ,0 ,"10,776 ",31 ,583 ,"3,534,149 ","2,017,276 ","68,729 "
2024,393649,高知県,大川村,市町村民税,141 ,"449,481 ",0 ,0 ,0 ,0 ,1 ,0 ,"449,482 ","283,325 ","15,347 "
2024,393649,高知県,大川村,道府県民税,141 ,"449,481 ",0 ,0 ,0 ,0 ,1 ,0 ,"449,482 ","283,325 ","10,228 "
2024,393860,高知県,いの町,市町村民税,"8,616 ","25,394,060 ","248,742 ",0 ,"11,202 ","186,784 ","36,872 ","3,129 ","25,880,789 ","15,620,958 ","789,880 "
2024,393860,高知県,いの町,道府県民税,"8,612 ","25,390,378 ","248,742 ",0 ,"11,202 ","186,784 ","36,872 ","3,129 ","25,877,107 ","15,620,325 ","526,330 "
2024,393878,高知県,仁淀川町,市町村民税,"1,430 ","3,967,357 ","18,020 ",0 ,"11,026 ","1,878 ",512 ,0 ,"3,998,793 ","2,330,589 ","120,189 "
2024,393878,高知県,仁淀川町,道府県民税,"1,430 ","3,967,357 ","18,020 ",0 ,"11,026 ","1,878 ",512 ,0 ,"3,998,793 ","2,330,589 ","80,089 "
2024,394017,高知県,中土佐町,市町村民税,"1,969 ","5,666,314 ","21,358 ",0 ,150 ,17 ,809 ,22 ,"5,688,670 ","3,325,466 ","170,081 "
2024,394017,高知県,中土佐町,道府県民税,"1,969 ","5,666,314 ","21,358 ",0 ,150 ,17 ,809 ,22 ,"5,688,670 ","3,325,466 ","113,335 "
2024,394025,高知県,佐川町,市町村民税,"4,652 ","12,950,465 ","24,621 ",0 ,0 ,"14,369 ","1,538 ",395 ,"12,991,388 ","7,561,775 ","382,779 "
2024,394025,高知県,佐川町,道府県民税,"4,650 ","12,947,280 ","24,621 ",0 ,0 ,"14,369 ","1,538 ",395 ,"12,988,203 ","7,561,166 ","255,102 "
2024,394033,高知県,越知町,市町村民税,"1,751 ","4,816,937 ","82,594 ",244 ,0 ,13 ,174 ,0 ,"4,899,962 ","2,845,487 ","144,550 "
2024,394033,高知県,越知町,道府県民税,"1,750 ","4,816,241 ","82,594 ",244 ,0 ,13 ,174 ,0 ,"4,899,266 ","2,845,360 ","96,341 "
2024,394050,高知県,梼原町,市町村民税,"1,070 ","2,988,098 ","24,589 ",0 ,0 ,375 ,25 ,0 ,"3,013,087 ","1,729,693 ","87,748 "
2024,394050,高知県,梼原町,道府県民税,"1,070 ","2,988,098 ","24,589 ",0 ,0 ,375 ,25 ,0 ,"3,013,087 ","1,729,693 ","58,447 "
2024,394106,高知県,日高村,市町村民税,"1,806 ","4,612,106 ","38,664 ",415 ,0 ,"2,966 ",20 ,0 ,"4,654,171 ","2,606,008 ","130,826 "
2024,394106,高知県,日高村,道府県民税,"1,805 ","4,611,397 ","38,664 ",415 ,0 ,"2,966 ",20 ,0 ,"4,653,462 ","2,605,881 ","87,182 "
2024,394114,高知県,津野町,市町村民税,"1,908 ","5,168,979 ","24,425 ",0 ,0 ,"7,894 ","2,947 ",162 ,"5,204,407 ","2,990,148 ","152,500 "
2024,394114,高知県,津野町,道府県民税,"1,908 ","5,168,382 ","24,425 ",0 ,0 ,"7,894 ","2,947 ",162 ,"5,203,810 ","2,990,021 ","101,603 "
2024,394122,高知県,四万十町,市町村民税,"5,379 ","14,805,149 ","88,098 ",811 ,88 ,"2,806 ","2,531 ","15,459 ","14,914,942 ","8,662,792 ","440,058 "
2024,394122,高知県,四万十町,道府県民税,"5,377 ","14,801,937 ","88,098 ",811 ,88 ,"2,806 ","2,531 ","15,459 ","14,911,730 ","8,662,083 ","293,259 "
2024,394246,高知県,大月町,市町村民税,"1,440 ","3,991,132 ","40,623 ",0 ,0 ,0 ,0 ,0 ,"4,031,755 ","2,374,988 ","121,956 "
2024,394246,高知県,大月町,道府県民税,"1,439 ","3,990,257 ","40,623 ",0 ,0 ,0 ,0 ,0 ,"4,030,880 ","2,374,861 ","81,301 "
2024,394271,高知県,三原村,市町村民税,485 ,"1,266,797 ","8,434 ",0 ,0 ,0 ,0 ,0 ,"1,275,231 ","714,810 ","36,378 "
2024,394271,高知県,三原村,道府県民税,485 ,"1,266,797 ","8,434 ",0 ,0 ,0 ,0 ,0 ,"1,275,231 ","714,810 ","24,245 "
2024,394289,高知県,黒潮町,市町村民税,"3,403 ","9,313,001 ","39,093 ",0 ,"2,340 ","1,178 ",91 ,0 ,"9,355,703 ","5,448,590 ","279,282 "
2024,394289,高知県,黒潮町,道府県民税,"3,399 ","9,308,594 ","39,093 ",0 ,"2,340 ","1,178 ",91 ,0 ,"9,351,296 ","5,447,807 ","186,114 "
2024,401005,福岡県,北九州市,市町村民税,"384,599 ","1,349,481,150 ","19,804,611 ","345,887 ","12,115,468 ","5,618,294 ","727,638 ","2,589,252 ","1,390,682,300 ","904,089,594 ","60,263,473 "
